tipo,quantity,date,name,id,fk_place,type,fk_type,,
,,,China,5001,,country,,,
Confirmed,1,1/22/2020,Anhui,5002,5001,province,1,,
Confirmed,9,1/23/2020,Anhui,5002,5001,province,1,,
Confirmed,15,1/24/2020,Anhui,5002,5001,province,1,,
Confirmed,39,1/25/2020,Anhui,5002,5001,province,1,,
Confirmed,60,1/26/2020,Anhui,5002,5001,province,1,,
Confirmed,70,1/27/2020,Anhui,5002,5001,province,1,,
Confirmed,106,1/28/2020,Anhui,5002,5001,province,1,,
Confirmed,152,1/29/2020,Anhui,5002,5001,province,1,,
Confirmed,200,1/30/2020,Anhui,5002,5001,province,1,, 
Confirmed,237,1/31/2020,Anhui,5002,5001,province,1,,
Confirmed,297,02-01-20,Anhui,5002,5001,province,1,,
Confirmed,340,02-02-20,Anhui,5002,5001,province,1,,
Confirmed,408,02-03-20,Anhui,5002,5001,province,1,,
Confirmed,480,02-04-20,Anhui,5002,5001,province,1,,
Confirmed,530,02-05-20,Anhui,5002,5001,province,1,,
Confirmed,591,02-06-20,Anhui,5002,5001,province,1,,
Confirmed,665,02-07-20,Anhui,5002,5001,province,1,,
Confirmed,733,02-08-20,Anhui,5002,5001,province,1,,
Confirmed,779,02-09-20,Anhui,5002,5001,province,1,,
Confirmed,830,02-10-20,Anhui,5002,5001,province,1,,
Confirmed,860,02-11-20,Anhui,5002,5001,province,1,,
Confirmed,889,02-12-20,Anhui,5002,5001,province,1,,
Confirmed,910,2/13/2020,Anhui,5002,5001,province,1,,
Confirmed,934,2/14/2020,Anhui,5002,5001,province,1,,
Confirmed,950,2/15/2020,Anhui,5002,5001,province,1,,
Confirmed,962,2/16/2020,Anhui,5002,5001,province,1,,
Confirmed,973,2/17/2020,Anhui,5002,5001,province,1,,
Confirmed,982,2/18/2020,Anhui,5002,5001,province,1,,
Confirmed,986,2/19/2020,Anhui,5002,5001,province,1,,
Confirmed,987,2/20/2020,Anhui,5002,5001,province,1,,
Confirmed,988,2/21/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/22/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/23/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/24/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/25/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/26/2020,Anhui,5002,5001,province,1,,
Confirmed,989,2/27/2020,Anhui,5002,5001,province,1,,
Confirmed,990,2/28/2020,Anhui,5002,5001,province,1,,
Confirmed,990,2/29/2020,Anhui,5002,5001,province,1,,
Confirmed,990,03-01-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-02-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-03-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-04-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-05-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-06-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-07-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-08-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-09-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-10-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-11-20,Anhui,5002,5001,province,1,,
Confirmed,990,03-12-20,Anhui,5002,5001,province,1,,
Confirmed,990,3/13/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/14/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/15/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/16/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/17/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/18/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/19/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/20/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/21/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/22/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/23/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/24/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/25/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/26/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/27/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/28/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/29/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/30/2020,Anhui,5002,5001,province,1,,
Confirmed,990,3/31/2020,Anhui,5002,5001,province,1,,
Confirmed,990,04-01-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-02-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-03-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-04-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-05-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-06-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-07-20,Anhui,5002,5001,province,1,,
Confirmed,990,04-08-20,Anhui,5002,5001,province,1,,
Confirmed,991,04-09-20,Anhui,5002,5001,province,1,,
Confirmed,991,04-10-20,Anhui,5002,5001,province,1,,
Confirmed,991,04-11-20,Anhui,5002,5001,province,1,,
Confirmed,991,04-12-20,Anhui,5002,5001,province,1,,
Confirmed,991,4/13/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/14/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/15/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/16/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/17/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/18/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/19/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/20/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/21/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/22/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/23/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/24/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/25/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/26/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/27/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/28/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/29/2020,Anhui,5002,5001,province,1,,
Confirmed,991,4/30/2020,Anhui,5002,5001,province,1,,
Confirmed,991,05-01-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-02-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-03-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-04-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-05-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-06-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-07-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-08-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-09-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-10-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-11-20,Anhui,5002,5001,province,1,,
Confirmed,991,05-12-20,Anhui,5002,5001,province,1,,
Confirmed,991,5/13/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/14/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/15/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/16/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/17/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/18/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/19/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/20/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/21/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/22/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/23/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/24/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/25/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/26/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/27/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/28/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/29/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/30/2020,Anhui,5002,5001,province,1,,
Confirmed,991,5/31/2020,Anhui,5002,5001,province,1,,
Confirmed,991,06-01-20,Anhui,5002,5001,province,1,,
Confirmed,991,06-02-20,Anhui,5002,5001,province,1,,
Confirmed,991,06-03-20,Anhui,5002,5001,province,1,,
Confirmed,991,06-04-20,Anhui,5002,5001,province,1,,
Deaths,0,1/22/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/23/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/24/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/25/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/26/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/27/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/28/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/29/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/30/2020,Anhui,5002,5001,province,2,,
Deaths,0,1/31/2020,Anhui,5002,5001,province,2,,
Deaths,0,02-01-20,Anhui,5002,5001,province,2,,
Deaths,0,02-02-20,Anhui,5002,5001,province,2,,
Deaths,0,02-03-20,Anhui,5002,5001,province,2,,
Deaths,0,02-04-20,Anhui,5002,5001,province,2,,
Deaths,0,02-05-20,Anhui,5002,5001,province,2,,
Deaths,0,02-06-20,Anhui,5002,5001,province,2,,
Deaths,0,02-07-20,Anhui,5002,5001,province,2,,
Deaths,0,02-08-20,Anhui,5002,5001,province,2,,
Deaths,1,02-09-20,Anhui,5002,5001,province,2,,
Deaths,3,02-10-20,Anhui,5002,5001,province,2,,
Deaths,4,02-11-20,Anhui,5002,5001,province,2,,
Deaths,4,02-12-20,Anhui,5002,5001,province,2,,
Deaths,5,2/13/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/14/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/15/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/16/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/17/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/18/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/19/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/20/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/21/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/22/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/23/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/24/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/25/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/26/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/27/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/28/2020,Anhui,5002,5001,province,2,,
Deaths,6,2/29/2020,Anhui,5002,5001,province,2,,
Deaths,6,03-01-20,Anhui,5002,5001,province,2,,
Deaths,6,03-02-20,Anhui,5002,5001,province,2,,
Deaths,6,03-03-20,Anhui,5002,5001,province,2,,
Deaths,6,03-04-20,Anhui,5002,5001,province,2,,
Deaths,6,03-05-20,Anhui,5002,5001,province,2,,
Deaths,6,03-06-20,Anhui,5002,5001,province,2,,
Deaths,6,03-07-20,Anhui,5002,5001,province,2,,
Deaths,6,03-08-20,Anhui,5002,5001,province,2,,
Deaths,6,03-09-20,Anhui,5002,5001,province,2,,
Deaths,6,03-10-20,Anhui,5002,5001,province,2,,
Deaths,6,03-11-20,Anhui,5002,5001,province,2,,
Deaths,6,03-12-20,Anhui,5002,5001,province,2,,
Deaths,6,3/13/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/14/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/15/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/16/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/17/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/18/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/19/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/20/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/21/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/22/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/23/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/24/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/25/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/26/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/27/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/28/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/29/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/30/2020,Anhui,5002,5001,province,2,,
Deaths,6,3/31/2020,Anhui,5002,5001,province,2,,
Deaths,6,04-01-20,Anhui,5002,5001,province,2,,
Deaths,6,04-02-20,Anhui,5002,5001,province,2,,
Deaths,6,04-03-20,Anhui,5002,5001,province,2,,
Deaths,6,04-04-20,Anhui,5002,5001,province,2,,
Deaths,6,04-05-20,Anhui,5002,5001,province,2,,
Deaths,6,04-06-20,Anhui,5002,5001,province,2,,
Deaths,6,04-07-20,Anhui,5002,5001,province,2,,
Deaths,6,04-08-20,Anhui,5002,5001,province,2,,
Deaths,6,04-09-20,Anhui,5002,5001,province,2,,
Deaths,6,04-10-20,Anhui,5002,5001,province,2,,
Deaths,6,04-11-20,Anhui,5002,5001,province,2,,
Deaths,6,04-12-20,Anhui,5002,5001,province,2,,
Deaths,6,4/13/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/14/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/15/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/16/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/17/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/18/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/19/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/20/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/21/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/22/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/23/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/24/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/25/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/26/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/27/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/28/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/29/2020,Anhui,5002,5001,province,2,,
Deaths,6,4/30/2020,Anhui,5002,5001,province,2,,
Deaths,6,05-01-20,Anhui,5002,5001,province,2,,
Deaths,6,05-02-20,Anhui,5002,5001,province,2,,
Deaths,6,05-03-20,Anhui,5002,5001,province,2,,
Deaths,6,05-04-20,Anhui,5002,5001,province,2,,
Deaths,6,05-05-20,Anhui,5002,5001,province,2,,
Deaths,6,05-06-20,Anhui,5002,5001,province,2,,
Deaths,6,05-07-20,Anhui,5002,5001,province,2,,
Deaths,6,05-08-20,Anhui,5002,5001,province,2,,
Deaths,6,05-09-20,Anhui,5002,5001,province,2,,
Deaths,6,05-10-20,Anhui,5002,5001,province,2,,
Deaths,6,05-11-20,Anhui,5002,5001,province,2,,
Deaths,6,05-12-20,Anhui,5002,5001,province,2,,
Deaths,6,5/13/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/14/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/15/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/16/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/17/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/18/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/19/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/20/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/21/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/22/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/23/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/24/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/25/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/26/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/27/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/28/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/29/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/30/2020,Anhui,5002,5001,province,2,,
Deaths,6,5/31/2020,Anhui,5002,5001,province,2,,
Deaths,6,06-01-20,Anhui,5002,5001,province,2,,
Deaths,6,06-02-20,Anhui,5002,5001,province,2,,
Deaths,6,06-03-20,Anhui,5002,5001,province,2,,
Deaths,6,06-04-20,Anhui,5002,5001,province,2,,
Confirmed,14,1/22/2020,Beijing,5003,5001,municipality,1,,
Confirmed,22,1/23/2020,Beijing,5003,5001,municipality,1,,
Confirmed,36,1/24/2020,Beijing,5003,5001,municipality,1,,
Confirmed,41,1/25/2020,Beijing,5003,5001,municipality,1,,
Confirmed,68,1/26/2020,Beijing,5003,5001,municipality,1,,
Confirmed,80,1/27/2020,Beijing,5003,5001,municipality,1,,
Confirmed,91,1/28/2020,Beijing,5003,5001,municipality,1,,
Confirmed,111,1/29/2020,Beijing,5003,5001,municipality,1,,
Confirmed,114,1/30/2020,Beijing,5003,5001,municipality,1,,
Confirmed,139,1/31/2020,Beijing,5003,5001,municipality,1,,
Confirmed,168,02-01-20,Beijing,5003,5001,municipality,1,,
Confirmed,191,02-02-20,Beijing,5003,5001,municipality,1,,
Confirmed,212,02-03-20,Beijing,5003,5001,municipality,1,,
Confirmed,228,02-04-20,Beijing,5003,5001,municipality,1,,
Confirmed,253,02-05-20,Beijing,5003,5001,municipality,1,,
Confirmed,274,02-06-20,Beijing,5003,5001,municipality,1,,
Confirmed,297,02-07-20,Beijing,5003,5001,municipality,1,,
Confirmed,315,02-08-20,Beijing,5003,5001,municipality,1,,
Confirmed,326,02-09-20,Beijing,5003,5001,municipality,1,,
Confirmed,337,02-10-20,Beijing,5003,5001,municipality,1,,
Confirmed,342,02-11-20,Beijing,5003,5001,municipality,1,,
Confirmed,352,02-12-20,Beijing,5003,5001,municipality,1,,
Confirmed,366,2/13/2020,Beijing,5003,5001,municipality,1,,
Confirmed,372,2/14/2020,Beijing,5003,5001,municipality,1,,
Confirmed,375,2/15/2020,Beijing,5003,5001,municipality,1,,
Confirmed,380,2/16/2020,Beijing,5003,5001,municipality,1,,
Confirmed,381,2/17/2020,Beijing,5003,5001,municipality,1,,
Confirmed,387,2/18/2020,Beijing,5003,5001,municipality,1,,
Confirmed,393,2/19/2020,Beijing,5003,5001,municipality,1,,
Confirmed,395,2/20/2020,Beijing,5003,5001,municipality,1,,
Confirmed,396,2/21/2020,Beijing,5003,5001,municipality,1,,
Confirmed,399,2/22/2020,Beijing,5003,5001,municipality,1,,
Confirmed,399,2/23/2020,Beijing,5003,5001,municipality,1,,
Confirmed,399,2/24/2020,Beijing,5003,5001,municipality,1,,
Confirmed,400,2/25/2020,Beijing,5003,5001,municipality,1,,
Confirmed,400,2/26/2020,Beijing,5003,5001,municipality,1,,
Confirmed,410,2/27/2020,Beijing,5003,5001,municipality,1,,
Confirmed,410,2/28/2020,Beijing,5003,5001,municipality,1,,
Confirmed,411,2/29/2020,Beijing,5003,5001,municipality,1,,
Confirmed,413,03-01-20,Beijing,5003,5001,municipality,1,,
Confirmed,414,03-02-20,Beijing,5003,5001,municipality,1,,
Confirmed,414,03-03-20,Beijing,5003,5001,municipality,1,,
Confirmed,418,03-04-20,Beijing,5003,5001,municipality,1,,
Confirmed,418,03-05-20,Beijing,5003,5001,municipality,1,,
Confirmed,422,03-06-20,Beijing,5003,5001,municipality,1,,
Confirmed,426,03-07-20,Beijing,5003,5001,municipality,1,,
Confirmed,428,03-08-20,Beijing,5003,5001,municipality,1,,
Confirmed,428,03-09-20,Beijing,5003,5001,municipality,1,,
Confirmed,429,03-10-20,Beijing,5003,5001,municipality,1,,
Confirmed,435,03-11-20,Beijing,5003,5001,municipality,1,,
Confirmed,435,03-12-20,Beijing,5003,5001,municipality,1,,
Confirmed,436,3/13/2020,Beijing,5003,5001,municipality,1,,
Confirmed,437,3/14/2020,Beijing,5003,5001,municipality,1,,
Confirmed,442,3/15/2020,Beijing,5003,5001,municipality,1,,
Confirmed,452,3/16/2020,Beijing,5003,5001,municipality,1,,
Confirmed,456,3/17/2020,Beijing,5003,5001,municipality,1,,
Confirmed,469,3/18/2020,Beijing,5003,5001,municipality,1,,
Confirmed,480,3/19/2020,Beijing,5003,5001,municipality,1,,
Confirmed,491,3/20/2020,Beijing,5003,5001,municipality,1,,
Confirmed,504,3/21/2020,Beijing,5003,5001,municipality,1,,
Confirmed,522,3/22/2020,Beijing,5003,5001,municipality,1,,
Confirmed,537,3/23/2020,Beijing,5003,5001,municipality,1,,
Confirmed,558,3/24/2020,Beijing,5003,5001,municipality,1,,
Confirmed,561,3/25/2020,Beijing,5003,5001,municipality,1,,
Confirmed,566,3/26/2020,Beijing,5003,5001,municipality,1,,
Confirmed,569,3/27/2020,Beijing,5003,5001,municipality,1,,
Confirmed,573,3/28/2020,Beijing,5003,5001,municipality,1,,
Confirmed,577,3/29/2020,Beijing,5003,5001,municipality,1,,
Confirmed,577,3/30/2020,Beijing,5003,5001,municipality,1,,
Confirmed,580,3/31/2020,Beijing,5003,5001,municipality,1,,
Confirmed,580,04-01-20,Beijing,5003,5001,municipality,1,,
Confirmed,582,04-02-20,Beijing,5003,5001,municipality,1,,
Confirmed,584,04-03-20,Beijing,5003,5001,municipality,1,,
Confirmed,585,04-04-20,Beijing,5003,5001,municipality,1,,
Confirmed,586,04-05-20,Beijing,5003,5001,municipality,1,,
Confirmed,587,04-06-20,Beijing,5003,5001,municipality,1,,
Confirmed,587,04-07-20,Beijing,5003,5001,municipality,1,,
Confirmed,588,04-08-20,Beijing,5003,5001,municipality,1,,
Confirmed,588,04-09-20,Beijing,5003,5001,municipality,1,,
Confirmed,588,04-10-20,Beijing,5003,5001,municipality,1,,
Confirmed,589,04-11-20,Beijing,5003,5001,municipality,1,,
Confirmed,589,04-12-20,Beijing,5003,5001,municipality,1,,
Confirmed,589,4/13/2020,Beijing,5003,5001,municipality,1,,
Confirmed,589,4/14/2020,Beijing,5003,5001,municipality,1,,
Confirmed,590,4/15/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/16/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/17/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/18/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/19/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/20/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/21/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/22/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/23/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/24/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/25/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/26/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/27/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/28/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/29/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,4/30/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-01-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-02-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-03-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-04-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-05-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-06-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-07-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-08-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-09-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-10-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-11-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,05-12-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/13/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/14/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/15/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/16/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/17/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/18/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/19/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/20/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/21/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/22/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/23/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/24/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/25/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/26/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/27/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/28/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/29/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/30/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,5/31/2020,Beijing,5003,5001,municipality,1,,
Confirmed,593,06-01-20,Beijing,5003,5001,municipality,1,,
Confirmed,593,06-02-20,Beijing,5003,5001,municipality,1,,
Confirmed,594,06-03-20,Beijing,5003,5001,municipality,1,,
Confirmed,594,06-04-20,Beijing,5003,5001,municipality,1,,
Deaths,0,1/22/2020,Beijing,5003,5001,municipality,2,,
Deaths,0,1/23/2020,Beijing,5003,5001,municipality,2,,
Deaths,0,1/24/2020,Beijing,5003,5001,municipality,2,,
Deaths,0,1/25/2020,Beijing,5003,5001,municipality,2,,
Deaths,0,1/26/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,1/27/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,1/28/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,1/29/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,1/30/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,1/31/2020,Beijing,5003,5001,municipality,2,,
Deaths,1,02-01-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-02-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-03-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-04-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-05-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-06-20,Beijing,5003,5001,municipality,2,,
Deaths,1,02-07-20,Beijing,5003,5001,municipality,2,,
Deaths,2,02-08-20,Beijing,5003,5001,municipality,2,,
Deaths,2,02-09-20,Beijing,5003,5001,municipality,2,,
Deaths,2,02-10-20,Beijing,5003,5001,municipality,2,,
Deaths,3,02-11-20,Beijing,5003,5001,municipality,2,,
Deaths,3,02-12-20,Beijing,5003,5001,municipality,2,,
Deaths,3,2/13/2020,Beijing,5003,5001,municipality,2,,
Deaths,3,2/14/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/15/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/16/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/17/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/18/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/19/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/20/2020,Beijing,5003,5001,municipality,2,,
Deaths,4,2/21/2020,Beijing,5003,5001,municipality,2,,
